student_id,weak_kcs,n_weak,weakest_5,related_kcs
user12831,Line Intersection;Max Flow;Polygon Area;flows,4,flows;Max Flow;Line Intersection;Polygon Area;Orientation Test,Distance Between Points;Orientation Test;Priority Queue;graphs;shortest paths
user12832,divide and conquer;flows;graphs;shortest paths;trees,5,shortest paths;graphs;flows;trees;divide and conquer,data structures;dp
user12833,graphs;shortest paths,2,shortest paths;graphs;trees;Tree DFS;dsu,
user12834,,0,flows;graphs;Tree DFS;brute force;trees,
user12835,graph matchings,1,graph matchings;graphs;2-sat;flows;geometry,
user12837,graphs;trees,2,graphs;trees;Binary Lifting;data structures;divide and conquer,data structures
user12838,,0,geometry;Distance Between Points;flows;trees;graphs,
user12839,graphs,1,graphs;trees;Tree DFS;shortest paths;geometry,
user1284,graphs;shortest paths,2,shortest paths;graphs;flows;Connected Components;DFS,
user12840,,0,Binary Search on Answer;geometry;two pointers;Simulation;dp,
user12842,graph matchings,1,graph matchings;Max Flow;2-sat;flows;Bipartite Graph Check,
user12843,,0,geometry;graphs;Hash Map;Bitmask Enumeration;2-sat,
user12844,Max Flow;flows;geometry,3,flows;geometry;Max Flow;graph matchings;Line Intersection,Priority Queue;graphs;shortest paths
user12845,shortest paths,1,shortest paths;geometry;graphs;Dijkstra;Tree DFS,graphs
user12847,divide and conquer;graphs,2,divide and conquer;graphs;flows;graph matchings;trees,dp
user12849,,0,shortest paths;graphs;divide and conquer;DFS;Connected Components,
user1285,graphs;trees,2,graphs;trees;Polygon Area;Hash Map;data structures,data structures
user12850,,0,geometry;shortest paths;graphs;Tree Diameter;Tree DFS,
user12851,,0,data structures;Hash Map;Bitmask Enumeration;Binary Search on Answer;dp,
user12852,DFS;divide and conquer;graph matchings;graphs;shortest paths,5,graphs;shortest paths;divide and conquer;graph matchings;DFS,Graph Representation;dp
user12853,graphs,1,graphs;Connected Components;flows;dsu;dp,
user12855,,0,geometry;shortest paths;graphs;Graph Representation;Dijkstra,
user12856,Connected Components;Floyd-Warshall;Max Flow;Strongly Connected Components;flows;graph matchings;graphs;shortest paths,8,graph matchings;graphs;flows;Max Flow;shortest paths,BFS;DFS;Priority Queue;dp
user12857,,0,trees;graphs;shortest paths;binary search;dp,
user12858,graphs,1,graphs;trees;divide and conquer;shortest paths;geometry,
user12859,,0,DFS;graphs;fft;two pointers;Lowest Common Ancestor,
user1286,divide and conquer;graphs,2,divide and conquer;graphs;geometry;trees;Tree DFS,dp
user12860,Cycle Detection;DFS;Dijkstra;Graph Representation;Min Cut;Topological Sort;flows;graphs,8,DFS;Graph Representation;graphs;Dijkstra;Topological Sort,BFS;Connected Components;Max Flow;Priority Queue;shortest paths
user12861,DFS;graphs,2,graphs;DFS;flows;Bipartite Graph Check;shortest paths,Graph Representation
user12863,Graph Representation;graphs;trees,3,graphs;trees;Graph Representation;Bipartite Graph Check;geometry,data structures
user12864,geometry,1,geometry;graphs;shortest paths;Topological Sort;DFS,
user12866,,0,dp;1D DP;Simulation;constructive algorithms;State Simulation,
user12867,graphs,1,graphs;shortest paths;Queue;flows;trees,
user12869,geometry;graphs;trees,3,graphs;trees;geometry;Tree DFS;data structures,data structures
user12873,,0,geometry;Distance Between Points;dp;Stack;data structures,
user12875,geometry,1,geometry;graphs;Binary Lifting;2D DP;trees,
user12876,,0,geometry;graphs;data structures;Bipartite Graph Check;Connected Components,
user12878,flows;graphs,2,graphs;flows;2-sat;Max Flow;shortest paths,shortest paths
user12879,,0,graphs;dp;data structures;Prefix Sum;Difference Array,
user12880,flows;graph matchings;graphs,3,flows;graphs;graph matchings;shortest paths;DFS,shortest paths
user12881,DFS;graphs;shortest paths,3,graphs;DFS;shortest paths;geometry;trees,Graph Representation
user12882,,0,graphs;trees;Bipartite Graph Check;Connected Components;divide and conquer,
user12883,,0,graphs;Tree DFS;Hash Map;trees;shortest paths,
user12884,,0,graph matchings;flows;2-sat;graphs;Tree DFS,
user12885,graphs;trees,2,graphs;trees;data structures;Binary Lifting;dsu,data structures
user12889,divide and conquer;graphs;trees,3,graphs;divide and conquer;trees;flows;shortest paths,data structures;dp
user12891,graphs,1,graphs;Max Flow;flows;Graph Representation;Ordered Set,
user12892,graphs,1,graphs;Topological Sort;shortest paths;flows;Max Flow,
user12893,,0,graphs;shortest paths;Tree DFS;trees;BFS,
user12894,graphs;trees,2,graphs;trees;shortest paths;Floyd-Warshall;geometry,data structures
user12896,,0,dp;binary search;Binary Search on Array;Divisors;number theory,
user12898,graphs;shortest paths,2,graphs;shortest paths;geometry;flows;Distance Between Points,
user12899,,0,Connected Components;DFS;graphs;geometry;data structures,
user129,,0,geometry;flows;2-sat;graphs;shortest paths,
user1290,Polygon Area;geometry,2,Polygon Area;geometry;2-sat;Distance Between Points;Bipartite Graph Check,Distance Between Points
user12900,Cycle Detection;flows;geometry;graphs,4,flows;geometry;graphs;Cycle Detection;Polygon Area,BFS;DFS;shortest paths
user12901,geometry,1,geometry;Distance Between Points;graphs;Hash Map;Priority Queue,
user12902,,0,geometry;Brute Force Enumeration;Simulation;Distance Between Points;Binary Search on Answer,
user12903,,0,Bitmask Enumeration;bitmasks;Simulation;constructive algorithms;Divisors,
user12904,,0,graphs;shortest paths;BFS;Segment Tree;1D DP,
user12905,,0,graphs;dsu;strings;dp;combinatorics,
user12906,divide and conquer;graphs,2,graphs;divide and conquer;geometry;trees;BFS,dp
user12907,,0,graph matchings;graphs;2-sat;shortest paths;Topological Sort,
user12908,divide and conquer;graphs;shortest paths;trees,4,graphs;shortest paths;trees;divide and conquer;Ordered Set,data structures;dp
user12909,,0,graphs;shortest paths;Distance Between Points;geometry;Monotonic Queue,
user1291,,0,graphs;Binary Lifting;trees;Tree DFS;data structures,
user12910,graphs,1,graphs;trees;Tree DFS;Strongly Connected Components;Priority Queue,
user12911,,0,geometry;Hash Map;trees;Binary Search on Array;binary search,
user12912,graphs,1,graphs;Polygon Area;flows;Distance Between Points;trees,
user12913,Connected Components;flows;graphs;shortest paths;trees,5,shortest paths;graphs;trees;Connected Components;flows,BFS;DFS;data structures
user12914,flows,1,flows;graphs;trees;Graph Representation;BFS,graphs;shortest paths
user12916,flows;graphs,2,graphs;flows;DFS;Connected Components;Distance Between Points,shortest paths
user12918,,0,shortest paths;graphs;Tree DFS;trees;data structures,
user12919,geometry,1,geometry;Distance Between Points;graphs;Connected Components;dp,
user1292,,0,trees;data structures;geometry;dsu;graphs,
user12920,graphs,1,graphs;geometry;flows;Distance Between Points;Max Flow,
user12921,Tree DFS;divide and conquer;graphs;trees,4,graphs;divide and conquer;Tree DFS;trees;2-sat,DFS;data structures;dp
user12922,,0,Connected Components;dp;DFS;graphs;dsu,
user12923,flows;geometry,2,geometry;flows;graphs;Distance Between Points;Tree DFS,graphs;shortest paths
user12924,geometry,1,geometry;graphs;Bipartite Graph Check;flows;Priority Queue,
user12926,,0,geometry;graphs;Bipartite Graph Check;Hash Map;data structures,
user12927,,0,graphs;Bipartite Graph Check;geometry;trees;Hash Map,
user12928,flows;graph matchings;graphs;shortest paths,4,graph matchings;graphs;shortest paths;flows;Polygon Area,
user12929,data structures;graphs;trees,3,graphs;trees;data structures;Tree DFS;dp,
user1293,graphs;trees,2,graphs;trees;Tree DFS;dsu;Tree DP,data structures
user12930,Tree DFS;divide and conquer;graphs;trees,4,graphs;divide and conquer;trees;Tree DFS;geometry,DFS;data structures;dp
user12931,,0,data structures;dp;Edit Distance;brute force;strings,
user12933,divide and conquer;graphs;shortest paths;trees,4,graphs;divide and conquer;trees;shortest paths;geometry,data structures;dp
user12934,graphs;shortest paths,2,shortest paths;graphs;geometry;Distance Between Points;trees,
user12935,DFS;Graph Representation;graphs;shortest paths,4,shortest paths;graphs;Graph Representation;DFS;Cycle Detection,
user12936,DFS;Graph Representation;Max Flow;data structures;flows;graphs;shortest paths;trees,8,graphs;shortest paths;flows;DFS;Max Flow,Priority Queue
user12939,Bipartite Graph Check;graphs;shortest paths,3,graphs;shortest paths;Bipartite Graph Check;flows;graph matchings,BFS;DFS
user1294,graphs;shortest paths,2,shortest paths;graphs;Polygon Area;flows;trees,
user12940,,0,graphs;Tree DFS;trees;data structures;geometry,
user12941,,0,geometry;shortest paths;graphs;graph matchings;flows,
user12942,,0,dp;2D DP;data structures;implementation;Greedy Sorting,
user12945,,0,graphs;divide and conquer;Hash Map;geometry;Brute Force Enumeration,
user12946,graphs;shortest paths,2,graphs;shortest paths;Strongly Connected Components;2-sat;trees,
user12947,Binary Lifting;Tree DFS;divide and conquer;flows;graphs;trees,6,graphs;divide and conquer;trees;Binary Lifting;flows,DFS;Sparse Table;data structures;dp;shortest paths
user12948,Bipartite Graph Check,1,Bipartite Graph Check;geometry;Strongly Connected Components;graphs;Tree DFS,BFS;DFS
user12950,,0,geometry;graphs;trees;dp;Graph Representation,
user12952,,0,graphs;geometry;shortest paths;Polygon Area;Hash Map,
user12954,,0,graphs;data structures;flows;dp;Brute Force Enumeration,
user12955,,0,Binary Search on Answer;ternary search;binary search;Simulation;sortings,
user12956,,0,geometry;graphs;data structures;Hash Map;Prefix Sum,
user12957,graphs,1,graphs;shortest paths;Polygon Area;trees;geometry,
user12958,,0,divide and conquer;Hash Map;geometry;dp;data structures,
user1296,,0,Polygon Area;graphs;Bipartite Graph Check;Tree DFS;trees,
user12961,flows;geometry;graphs,3,flows;graphs;geometry;Polygon Area;Max Flow,shortest paths
user12962,,0,geometry;Distance Between Points;graphs;2D DP;Priority Queue,
user12963,,0,geometry;graphs;dsu;DFS;Connected Components,
user12964,Polygon Area;geometry,2,Polygon Area;geometry;Strongly Connected Components;DFS;shortest paths,Distance Between Points
user12966,,0,Hash Map;data structures;Brute Force Enumeration;bitmasks;brute force,
user12967,graphs;shortest paths;trees,3,shortest paths;graphs;trees;Tree DFS;BFS,data structures
user12968,,0,Knapsack;graphs;Binary Search on Answer;Modular Arithmetic;Sliding Window,
user1297,divide and conquer;graphs,2,graphs;divide and conquer;Cycle Detection;Bipartite Graph Check;shortest paths,dp
user12970,graphs;shortest paths,2,graphs;shortest paths;divide and conquer;DFS;Connected Components,
user12971,,0,number theory;Binary Search on Answer;Simulation;Divisors;binary search,
user12973,,0,shortest paths;graphs;Bipartite Graph Check;trees;Tree DFS,
user12974,graphs,1,graphs;geometry;Priority Queue;dsu;data structures,
user12976,,0,data structures;dp;Prefix Sum;implementation;Brute Force Enumeration,
user12977,,0,data structures;Hash Map;graphs;dp;ternary search,
user12979,divide and conquer;shortest paths,2,shortest paths;divide and conquer;geometry;graphs;BFS,dp;graphs
user1298,,0,geometry;trees;data structures;graphs;dp,
user12980,graphs,1,graphs;trees;divide and conquer;Monotonic Queue;data structures,
user12981,flows,1,flows;geometry;graphs;graph matchings;Distance Between Points,graphs;shortest paths
user12982,,0,graphs;shortest paths;trees;0-1 BFS;BFS,
user12983,Distance Between Points;Orientation Test;geometry;graph matchings,4,Orientation Test;geometry;Distance Between Points;graph matchings;Min Cut,math
user12984,,0,graphs;dp;two pointers;implementation;Simulation,
user12987,,0,graphs;Connected Components;geometry;Polygon Area;dp,
user12989,,0,graphs;dsu;Polygon Area;geometry;data structures,
user1299,,0,geometry;flows;Max Flow;graphs;Bipartite Graph Check,
user12990,graphs;shortest paths;trees,3,graphs;shortest paths;trees;flows;geometry,data structures
user12991,,0,geometry;Distance Between Points;data structures;dp;Ordered Set,
user12993,,0,dp;Simulation;two pointers;brute force;strings,
user12994,divide and conquer,1,divide and conquer;geometry;graphs;data structures;dp,dp;graphs
user12995,,0,divide and conquer;data structures;dp;hashing;interactive,
user12996,Graph Representation;flows;graphs;shortest paths,4,shortest paths;graphs;flows;Graph Representation;BFS,
user12997,,0,Bipartite Graph Check;geometry;Topological Sort;graphs;Tree DFS,
user12998,Max Flow;Tree Diameter;divide and conquer;flows;geometry;graphs;shortest paths;trees,8,graphs;flows;shortest paths;geometry;trees,Priority Queue;Tree DFS;data structures;dp
user12999,graphs;shortest paths,2,shortest paths;graphs;Dijkstra;trees;Tree DFS,
user13,geometry,1,geometry;Distance Between Points;2-sat;trees;graphs,
user1300,DFS;graphs;shortest paths,3,shortest paths;DFS;graphs;BFS;geometry,Graph Representation
user13000,flows;geometry,2,geometry;flows;Polygon Area;graph matchings;graphs,graphs;shortest paths
user13001,graphs,1,graphs;geometry;flows;trees;Distance Between Points,
user13003,,0,flows;graphs;Shortest Path in DAG;Connected Components;trees,
user13004,Max Flow;flows;graphs;shortest paths,4,flows;Max Flow;shortest paths;graphs;graph matchings,Priority Queue
user13005,,0,flows;trees;graphs;Distance Between Points;geometry,
user13006,graphs;shortest paths;trees,3,shortest paths;graphs;trees;flows;2-sat,data structures
user13007,geometry,1,geometry;graph matchings;flows;2-sat;Strongly Connected Components,
user13009,divide and conquer;graphs,2,divide and conquer;graphs;shortest paths;Strongly Connected Components;geometry,dp
user1301,,0,dsu;graphs;flows;number theory;trees,
user13010,shortest paths,1,shortest paths;flows;graphs;Graph Representation;2-sat,graphs
user13011,,0,flows;geometry;graph matchings;data structures;dp,
user13013,graphs,1,graphs;Monotonic Queue;trees;Monotonic Stack;data structures,
user13014,shortest paths,1,shortest paths;Orientation Test;flows;geometry;Floyd-Warshall,graphs
user13015,,0,trees;Difference Array;Simulation;strings;Divisors,
user13016,,0,geometry;graphs;Priority Queue;dp;trees,
user13017,graphs,1,graphs;flows;Max Flow;graph matchings;dp,
user13018,BFS;DFS;Orientation Test;graphs,4,graphs;Orientation Test;BFS;DFS;flows,Distance Between Points;Graph Representation
user13019,,0,geometry;data structures;graphs;two pointers;trees,
user1302,,0,Tree DFS;trees;graphs;Hash Map;Priority Queue,
user13020,,0,2D DP;dsu;data structures;dp;games,
user13021,graphs;shortest paths,2,shortest paths;graphs;trees;Dijkstra;Ordered Set,
user13024,,0,Priority Queue;Hash Map;Difference Array;data structures;Prime Sieve,
user13025,,0,graphs;flows;Connected Components;Priority Queue;Queue,
user13026,,0,fft;dp;1D DP;Binary Search on Array;number theory,
user13028,graphs,1,graphs;shortest paths;trees;Connected Components;Hash Map,
user13029,geometry,1,geometry;shortest paths;graphs;trees;Cycle Detection,
user1303,,0,flows;graph matchings;graphs;DFS;Cycle Detection,
user13030,geometry;graphs;shortest paths,3,geometry;shortest paths;graphs;Orientation Test;flows,
user13031,geometry,1,geometry;graphs;dp;Bitmask Enumeration;data structures,
user13033,,0,trees;graphs;dsu;Knapsack;2D DP,
user13034,,0,flows;graphs;2-sat;DFS;Bipartite Graph Check,
user13036,,0,data structures;graphs;DFS;Connected Components;geometry,
user13039,,0,trees;flows;geometry;graphs;Hash Map,
user1304,,0,flows;graphs;geometry;Connected Components;Polygon Area,
user13040,,0,geometry;trees;dp;data structures;Difference Array,
user13042,,0,Polygon Area;geometry;graphs;Distance Between Points;dp,
user13043,,0,graphs;trees;Hash Map;Priority Queue;Recursion,
user13044,,0,dsu;data structures;Hash Map;dp;brute force,
user13045,shortest paths,1,shortest paths;flows;graphs;graph matchings;BFS,graphs
user13046,,0,Priority Queue;graphs;dsu;shortest paths;Tree DP,
