id,concepts,rating,tags,,,,,,,,,
1501-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1501-B,"[""1D DP"",""Simulation""]",900,"[""dp"",""implementation"",""sortings""]",,,,,,,,,
1504-A,"[""Simulation"",""String Matching""]",800,"[""constructive algorithms"",""strings""]",,,,,,,,,
1504-B,"[""Greedy Sorting"",""Simulation""]",1200,"[""constructive algorithms"",""greedy"",""implementation"",""math""]",,,,,,,,,
1511-A,"[""Greedy Sorting""]",800,"[""greedy""]",,,,,,,,,
1511-B,"[""GCD"",""Simulation""]",1100,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1511-C,"[""Simulation"",""Stack""]",1100,"[""brute force"",""data structures"",""implementation"",""trees""]",,,,,,,,,
1511-E,"[""1D DP"",""Combinations""]",2100,"[""combinatorics"",""dp"",""greedy"",""math""]",,,,,,,,,
1511-F,"[""1D DP"",""Stack""]",2700,"[""brute force"",""data structures"",""dp"",""matrices"",""string suffix structures"",""strings""]",,,,,,,,,
1511-G,"[""Bitmask Enumeration"",""Stack""]",2700,"[""bitmasks"",""brute force"",""data structures"",""dp"",""games"",""two pointers""]",,,,,,,,,
1514-A,"[""GCD"",""Prime Sieve""]",800,"[""math"",""number theory""]",,,,,,,,,
1514-B,"[""Bitmask Enumeration"",""Combinations""]",1200,"[""bitmasks"",""combinatorics"",""math""]",,,,,,,,,
1514-D,"[""Binary Search on Array"",""Stack""]",2000,"[""binary search"",""data structures"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1514-E,"[""Binary Search on Array"",""Custom Comparator Sorting""]",2700,"[""binary search"",""graphs"",""interactive"",""sortings"",""two pointers""]",,,,,,,,,
1515-A,"[""Greedy Sorting"",""Simulation""]",800,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1515-B,"[""Distance Between Points"",""GCD""]",1000,"[""brute force"",""geometry"",""math"",""number theory""]",,,,,,,,,
1515-C,"[""Simulation"",""Stack""]",1400,"[""constructive algorithms"",""data structures"",""greedy""]",,,,,,,,,
1515-D,"[""Custom Comparator Sorting"",""Greedy Sorting""]",1500,"[""greedy"",""sortings"",""two pointers""]",,,,,,,,,
1515-E,"[""1D DP"",""Combinations""]",2200,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
1515-F,"[""Connected Components""]",2600,"[""constructive algorithms"",""dsu"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1515-G,"[""Distance Between Points""]",2700,"[""graphs"",""math"",""number theory""]",,,,,,,,,
1515-H,"[""Brute Force Enumeration""]",3500,"[""bitmasks"",""brute force"",""data structures"",""sortings""]",,,,,,,,,
1515-I,"[""Brute Force Enumeration""]",3400,"[""binary search"",""data structures"",""sortings""]",,,,,,,,,
1519-A,"[""GCD""]",800,"[""math""]",,,,,,,,,
1519-B,"[""1D DP""]",800,"[""dp"",""math""]",,,,,,,,,
1519-C,,1400,"[""brute force"",""data structures"",""greedy"",""number theory"",""sortings""]",,,,,,,,,
1519-D,"[""Two Pointers on Sorted Array""]",1600,"[""brute force"",""dp"",""implementation"",""math"",""two pointers""]",,,,,,,,,
1519-E,,2700,"[""constructive algorithms"",""geometry"",""graphs"",""sortings"",""trees""]",,,,,,,,,
1519-F,"[""2D DP""]",3200,"[""bitmasks"",""brute force"",""dp"",""flows"",""graphs""]",,,,,,,,,
152-A,"[""BFS""]",900,"[""implementation""]",,,,,,,,,
152-B,"[""Longest Increasing Subsequence""]",1300,"[""binary search"",""implementation""]",,,,,,,,,
152-C,"[""Brute Force Enumeration""]",1400,"[""combinatorics""]",,,,,,,,,
152-D,"[""DFS""]",2600,"[""brute force""]",,,,,,,,,
152-E,"[""Tree DFS""]",2500,"[""bitmasks"",""dp"",""graphs"",""trees""]",,,,,,,,,
1520-A,"[""Connected Components""]",800,"[""brute force"",""implementation""]",,,,,,,,,
1520-B,"[""Brute Force Enumeration""]",800,"[""brute force"",""math"",""number theory""]",,,,,,,,,
1520-D,"[""String Hashing""]",1200,"[""data structures"",""hashing"",""math""]",,,,,,,,,
1520-E,"[""Activity Selection""]",1400,"[""greedy"",""math""]",,,,,,,,,
1520-F1,"[""Simulation""]",1600,"[""binary search"",""interactive""]",,,,,,,,,
1520-F2,"[""Simulation""]",2200,"[""binary search"",""constructive algorithms"",""data structures"",""interactive""]",,,,,,,,,
1520-G,"[""Dijkstra""]",2200,"[""brute force"",""graphs"",""greedy"",""implementation"",""shortest paths""]",,,,,,,,,
1521-A,"[""Brute Force Enumeration""]",1000,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1521-B,"[""Backtracking""]",1300,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1521-C,"[""Recursion""]",2000,"[""constructive algorithms"",""interactive""]",,,,,,,,,
1521-D,,2500,"[""constructive algorithms"",""data structures"",""dp"",""dsu"",""graphs"",""greedy"",""implementation"",""trees""]",,,,,,,,,
1525-A,"[""Simulation""]",800,"[""math"",""number theory""]",,,,,,,,,
1525-B,,900,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1525-C,"[""Longest Increasing Subsequence""]",2000,"[""data structures"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1525-D,"[""1D DP""]",1800,"[""dp"",""flows"",""graph matchings"",""greedy""]",,,,,,,,,
1525-E,"[""Distance Between Points"",""Two Pointers on Sorted Array""]",2100,"[""combinatorics"",""dp"",""math"",""probabilities"",""two pointers""]",,,,,,,,,
1525-F,"[""Brute Force Enumeration""]",2800,"[""brute force"",""dp"",""flows"",""graph matchings""]",,,,,,,,,
1528-A,,1600,"[""divide and conquer"",""dp"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1528-B,"[""2D DP""]",1700,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
1528-C,"[""Connected Components""]",2300,"[""data structures"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1528-D,"[""Dijkstra""]",2500,"[""constructive algorithms"",""graphs"",""shortest paths""]",,,,,,,,,
1528-E,"[""Orientation Test""]",2900,"[""combinatorics"",""dp"",""trees""]",,,,,,,,,
1528-F,"[""Permutations""]",3300,"[""combinatorics"",""fft"",""math""]",,,,,,,,,
1529-A,"[""Activity Selection""]",800,"[""constructive algorithms"",""greedy"",""math""]",,,,,,,,,
1529-B,"[""Interval Scheduling""]",1100,"[""greedy"",""math"",""sortings""]",,,,,,,,,
1530-A,"[""Greedy Sorting""]",800,"[""greedy"",""math""]",,,,,,,,,
1530-B,"[""Simulation""]",800,"[""constructive algorithms"",""implementation""]",,,,,,,,,
1530-C,"[""Brute Force Enumeration""]",1200,"[""binary search"",""brute force"",""greedy"",""sortings""]",,,,,,,,,
1530-D,"[""Activity Selection""]",1600,"[""constructive algorithms"",""flows"",""graphs"",""greedy"",""math""]",,,,,,,,,
1530-E,"[""Interval Scheduling""]",2100,"[""constructive algorithms"",""greedy"",""strings""]",,,,,,,,,
1530-F,"[""Knapsack""]",2600,"[""bitmasks"",""combinatorics"",""dp"",""math"",""probabilities""]",,,,,,,,,
1530-G,"[""Brute Force Enumeration""]",3300,"[""constructive algorithms""]",,,,,,,,,
1530-H,"[""Permutations""]",3400,"[""data structures"",""dp""]",,,,,,,,,
1535-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""implementation""]",,,,,,,,,
1535-B,"[""Brute Force Enumeration"",""GCD""]",900,"[""brute force"",""greedy"",""math"",""number theory"",""sortings""]",,,,,,,,,
1535-C,"[""Two Pointers on Sorted Array""]",1400,"[""binary search"",""dp"",""greedy"",""implementation"",""strings"",""two pointers""]",,,,,,,,,
1535-D,,1800,"[""data structures"",""dp"",""graphs"",""implementation"",""trees""]",,,,,,,,,
1535-E,"[""Tree DFS""]",2200,"[""binary search"",""data structures"",""dp"",""greedy"",""interactive"",""trees""]",,,,,,,,,
1535-F,"[""Brute Force Enumeration"",""Distance Between Points""]",3000,"[""binary search"",""brute force"",""data structures"",""hashing"",""implementation"",""strings""]",,,,,,,,,
1546-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""greedy""]",,,,,,,,,
1546-B,"[""Trie""]",1200,"[""interactive"",""math""]",,,,,,,,,
1547-A,"[""GCD""]",800,"[""implementation"",""math""]",,,,,,,,,
1547-B,"[""Greedy Sorting""]",800,"[""greedy"",""implementation"",""strings""]",,,,,,,,,
1547-C,"[""Two Pointers on Sorted Array""]",1100,"[""greedy"",""two pointers""]",,,,,,,,,
1547-D,"[""Activity Selection""]",1300,"[""bitmasks"",""constructive algorithms"",""greedy""]",,,,,,,,,
1547-F,"[""GCD"",""Two Pointers on Sorted Array""]",1900,"[""binary search"",""brute force"",""data structures"",""divide and conquer"",""number theory"",""two pointers""]",,,,,,,,,
1552-A,"[""Longest Increasing Subsequence""]",800,"[""sortings"",""strings""]",,,,,,,,,
1552-B,"[""Interval Scheduling""]",1500,"[""combinatorics"",""graphs"",""greedy"",""sortings""]",,,,,,,,,
1552-C,"[""Greedy Sorting""]",1800,"[""combinatorics"",""constructive algorithms"",""geometry"",""greedy"",""sortings""]",,,,,,,,,
1552-D,"[""Brute Force Enumeration"",""DFS""]",1800,"[""bitmasks"",""brute force"",""constructive algorithms"",""dp"",""graphs"",""math""]",,,,,,,,,
1552-E,"[""Activity Selection""]",2300,"[""constructive algorithms"",""data structures"",""greedy"",""sortings""]",,,,,,,,,
1552-F,"[""Longest Increasing Subsequence""]",2200,"[""binary search"",""data structures"",""dp"",""sortings""]",,,,,,,,,
1552-G,"[""Brute Force Enumeration""]",3000,"[""bitmasks"",""brute force"",""graphs"",""sortings""]",,,,,,,,,
1552-H,"[""Binary Search on Array""]",3300,"[""binary search"",""interactive"",""number theory""]",,,,,,,,,
1552-I,,3400,"[""graphs"",""math""]",,,,,,,,,
1553-A,"[""Prime Sieve""]",800,"[""math"",""number theory""]",,,,,,,,,
1553-B,"[""Brute Force Enumeration""]",1300,"[""brute force"",""dp"",""hashing"",""implementation"",""strings""]",,,,,,,,,
1553-C,"[""Brute Force Enumeration""]",1200,"[""bitmasks"",""brute force"",""dp"",""greedy""]",,,,,,,,,
1553-D,"[""Longest Increasing Subsequence"",""Two Pointers on Sorted Array""]",1500,"[""dp"",""greedy"",""strings"",""two pointers""]",,,,,,,,,
1553-E,"[""Brute Force Enumeration"",""DFS""]",2100,"[""brute force"",""combinatorics"",""constructive algorithms"",""dsu"",""graphs"",""math""]",,,,,,,,,
1553-F,"[""Stack""]",2300,"[""data structures"",""math""]",,,,,,,,,
1553-G,"[""Brute Force Enumeration""]",2700,"[""brute force"",""constructive algorithms"",""dsu"",""graphs"",""hashing"",""math"",""number theory""]",,,,,,,,,
1553-I,"[""Permutations""]",3400,"[""combinatorics"",""divide and conquer"",""dp"",""fft"",""math""]",,,,,,,,,
1557-A,"[""Brute Force Enumeration""]",800,"[""brute force"",""math"",""sortings""]",,,,,,,,,
1557-B,"[""Interval Scheduling""]",1100,"[""greedy"",""sortings""]",,,,,,,,,
1557-C,"[""Longest Common Subsequence""]",1700,"[""bitmasks"",""combinatorics"",""dp"",""math"",""matrices""]",,,,,,,,,
1557-D,"[""Edit Distance""]",2200,"[""data structures"",""dp"",""greedy""]",,,,,,,,,
156-A,"[""Brute Force Enumeration""]",1700,"[""brute force""]",,,,,,,,,
156-B,"[""Backtracking""]",1600,"[""constructive algorithms"",""data structures"",""implementation""]",,,,,,,,,
156-C,"[""Trie""]",2000,"[""combinatorics"",""dp""]",,,,,,,,,
156-D,"[""Permutations""]",2500,"[""combinatorics"",""graphs""]",,,,,,,,,
156-E,"[""Brute Force Enumeration"",""Divisors""]",3000,"[""brute force"",""dp""]",,,,,,,,,
1562-A,"[""Greedy Sorting""]",800,"[""greedy"",""math""]",,,,,,,,,
1562-B,"[""Brute Force Enumeration"",""Divisors""]",1000,"[""brute force"",""constructive algorithms"",""implementation"",""math"",""number theory""]",,,,,,,,,
1562-C,"[""Recursion""]",1500,"[""constructive algorithms"",""math""]",,,,,,,,,
1562-D1,"[""Bitmask DP""]",1700,"[""data structures"",""dp"",""math""]",,,,,,,,,
1562-D2,"[""Queue""]",2200,"[""data structures"",""math""]",,,,,,,,,
1562-E,"[""Digit DP""]",2500,"[""dp"",""greedy"",""string suffix structures"",""strings""]",,,,,,,,,
1562-F,"[""LCM""]",2900,"[""interactive"",""math"",""number theory"",""probabilities""]",,,,,,,,,
1566-A,"[""Activity Selection""]",800,"[""binary search"",""greedy"",""math""]",,,,,,,,,
1566-B,"[""Interval DP""]",800,"[""bitmasks"",""constructive algorithms"",""dp"",""greedy""]",,,,,,,,,
1566-C,"[""1D DP""]",1000,"[""bitmasks"",""constructive algorithms"",""dp"",""greedy""]",,,,,,,,,
1566-D1,"[""Interval Scheduling""]",1100,"[""data structures"",""greedy"",""sortings""]",,,,,,,,,
1566-D2,"[""Two Pointers on Sorted Array""]",1600,"[""data structures"",""greedy"",""implementation"",""sortings"",""two pointers""]",,,,,,,,,
1566-E,"[""Connected Components"",""DFS""]",2000,"[""constructive algorithms"",""dp"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1566-F,"[""2D DP""]",2600,"[""data structures"",""dp"",""greedy"",""implementation"",""sortings""]",,,,,,,,,
1566-G,"[""Bellman-Ford""]",3100,"[""constructive algorithms"",""data structures"",""graphs"",""greedy"",""implementation"",""shortest paths""]",,,,,,,,,
1566-H,"[""GCD""]",3200,"[""constructive algorithms"",""dp"",""interactive"",""math"",""number theory""]",,,,,,,,,
157-A,"[""Brute Force Enumeration""]",800,"[""brute force""]",,,,,,,,,
157-B,"[""Distance Between Points""]",1000,"[""geometry"",""sortings""]",,,,,,,,,
1582-A,"[""LCM""]",800,"[""math""]",,,,,,,,,
1582-B,"[""Combinations""]",900,"[""combinatorics"",""math""]",,,,,,,,,
1582-C,"[""Longest Increasing Subsequence"",""Two Pointers on Sorted Array""]",1200,"[""brute force"",""data structures"",""greedy"",""strings"",""two pointers""]",,,,,,,,,
1582-D,"[""State Simulation""]",1600,"[""constructive algorithms"",""math""]",,,,,,,,,
1582-E,"[""Knapsack""]",2000,"[""binary search"",""data structures"",""dp"",""greedy"",""math""]",,,,,,,,,
1582-F1,"[""Shortest Path in DAG""]",1800,"[""bitmasks"",""dp"",""greedy""]",,,,,,,,,
1582-G,"[""Longest Increasing Subsequence""]",2600,"[""data structures"",""number theory""]",,,,,,,,,
1583-A,"[""Prime Factorization""]",800,"[""math"",""number theory""]",,,,,,,,,
1583-B,"[""Connected Components""]",1200,"[""constructive algorithms"",""trees""]",,,,,,,,,
1583-C,"[""Longest Increasing Subsequence""]",1700,"[""data structures"",""dp""]",,,,,,,,,
1583-E,"[""Connected Components""]",2200,"[""constructive algorithms"",""graph matchings"",""graphs"",""greedy"",""trees""]",,,,,,,,,
1583-G,"[""Deque""]",3000,"[""data structures"",""math""]",,,,,,,,,
1583-H,"[""Tree DP""]",3300,"[""data structures"",""divide and conquer"",""sortings"",""trees""]",,,,,,,,,
1586-I,"[""Simulation""]",3500,"[""combinatorics"",""constructive algorithms"",""math""]",,,,,,,,,
1592-A,"[""Greedy Sorting""]",800,"[""binary search"",""greedy"",""math"",""sortings""]",,,,,,,,,
1592-B,"[""Brute Force Enumeration""]",1200,"[""constructive algorithms"",""dsu"",""math"",""sortings""]",,,,,,,,,
1592-C,"[""Connected Components""]",1700,"[""bitmasks"",""constructive algorithms"",""dp"",""graphs"",""trees""]",,,,,,,,,
1592-D,,2300,"[""binary search"",""graphs"",""implementation"",""interactive"",""math"",""number theory"",""trees""]",,,,,,,,,
1592-E,"[""Two Pointers on Sorted Array""]",2400,"[""bitmasks"",""greedy"",""math"",""two pointers""]",,,,,,,,,
1592-F1,"[""Activity Selection""]",2600,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1592-F2,"[""Interval Scheduling""]",2800,"[""constructive algorithms"",""flows"",""graph matchings"",""greedy""]",,,,,,,,,
1593-A,"[""Modular Arithmetic""]",800,"[""math""]",,,,,,,,,
1593-B,,900,"[""dp"",""graphs"",""greedy"",""math""]",,,,,,,,,
1593-C,"[""Binary Search on Array"",""Greedy Sorting""]",1000,"[""binary search"",""greedy""]",,,,,,,,,
1593-D1,"[""Modular Arithmetic"",""Prime Sieve""]",1100,"[""math"",""number theory""]",,,,,,,,,
1593-D2,"[""Brute Force Enumeration"",""Modular Arithmetic""]",1900,"[""brute force"",""math"",""number theory""]",,,,,,,,,
1593-E,"[""Greedy Sorting""]",1600,"[""brute force"",""data structures"",""graphs"",""greedy"",""implementation"",""trees""]",,,,,,,,,
1593-F,"[""1D DP""]",2100,"[""dp"",""graphs"",""implementation"",""math"",""meet-in-the-middle""]",,,,,,,,,
1593-G,"[""1D DP"",""Greedy Sorting""]",2200,"[""constructive algorithms"",""data structures"",""dp"",""greedy""]",,,,,,,,,
16-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
16-B,"[""Greedy Sorting"",""Simulation""]",900,"[""greedy"",""implementation"",""sortings""]",,,,,,,,,
16-C,"[""Binary Search on Array"",""Prime Sieve""]",1800,"[""binary search"",""number theory""]",,,,,,,,,
16-D,"[""Simulation"",""String Matching""]",1900,"[""implementation"",""strings""]",,,,,,,,,
16-E,"[""1D DP"",""Bitmask Enumeration""]",1900,"[""bitmasks"",""dp"",""probabilities""]",,,,,,,,,
1602-A,"[""1D DP"",""Bitmask Enumeration""]",800,"[""implementation""]",,,,,,,,,
1602-B,"[""Backtracking"",""Simulation""]",1100,"[""constructive algorithms"",""implementation""]",,,,,,,,,
1603-A,"[""Modular Arithmetic"",""Prime Sieve""]",1300,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1603-B,"[""Modular Arithmetic"",""Prime Sieve""]",1600,"[""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1603-C,"[""1D DP"",""Greedy Sorting""]",2300,"[""dp"",""greedy"",""math"",""number theory""]",,,,,,,,,
1603-D,"[""1D DP"",""Prime Sieve""]",3000,"[""divide and conquer"",""dp"",""number theory""]",,,,,,,,,
1603-E,"[""1D DP"",""Modular Arithmetic""]",3200,"[""combinatorics"",""dp"",""math""]",,,,,,,,,
1603-F,"[""1D DP"",""Modular Arithmetic""]",2700,"[""combinatorics"",""dp"",""implementation"",""math""]",,,,,,,,,
1612-A,"[""Backtracking"",""Brute Force Enumeration""]",800,"[""brute force"",""constructive algorithms""]",,,,,,,,,
1612-B,"[""Backtracking"",""Greedy Sorting""]",900,"[""constructive algorithms"",""greedy""]",,,,,,,,,
1612-C,"[""Binary Search on Array"",""Modular Arithmetic""]",1300,"[""binary search"",""math""]",,,,,,,,,
1612-D,"[""Modular Arithmetic"",""Prime Sieve""]",1600,"[""math"",""number theory""]",,,,,,,,,
1612-E,"[""1D DP"",""Greedy Sorting""]",2000,"[""brute force"",""dp"",""greedy"",""probabilities"",""sortings""]",,,,,,,,,
1612-F,"[""1D DP"",""Greedy Sorting""]",2800,"[""brute force"",""dp"",""greedy"",""shortest paths""]",,,,,,,,,
1612-G,"[""Backtracking"",""Greedy Sorting""]",2500,"[""combinatorics"",""constructive algorithms"",""greedy"",""sortings""]",,,,,,,,,
1616-A,"[""Simulation""]",800,"[""implementation""]",,,,,,,,,
1616-B,"[""Graph Representation"",""Greedy Sorting""]",1100,"[""greedy"",""strings""]",,,,,,,,,
1616-C,"[""Brute Force Enumeration"",""Modular Arithmetic""]",1500,"[""brute force"",""geometry"",""implementation"",""math""]",,,,,,,,,
1616-D,"[""1D DP"",""Greedy Sorting""]",2000,"[""dp"",""greedy"",""math""]",,,,,,,,,
1616-E,"[""Graph Representation"",""Greedy Sorting""]",2200,"[""brute force"",""data structures"",""greedy"",""strings""]",,,,,,,,,
1616-F,"[""Brute Force Enumeration"",""Graph Representation""]",2900,"[""brute force"",""graphs"",""math"",""matrices""]",,,,,,,,,
1616-G,"[""Graph Representation""]",3500,"[""dp"",""graphs""]",,,,,,,,,
1616-H,"[""1D DP"",""Modular Arithmetic""]",3000,"[""bitmasks"",""combinatorics"",""data structures"",""divide and conquer"",""dp"",""math""]",,,,,,,,,
1617-A,"[""Graph Representation"",""Greedy Sorting""]",800,"[""constructive algorithms"",""greedy"",""sortings"",""strings""]",,,,,,,,,
1617-B,"[""Brute Force Enumeration"",""Modular Arithmetic""]",900,"[""brute force"",""constructive algorithms"",""math"",""number theory""]",,,,,,,,,
1617-C,"[""Binary Search on Array"",""Greedy Sorting""]",1300,"[""binary search"",""greedy"",""math"",""sortings""]",,,,,,,,,
1617-D1,"[""Backtracking"",""Simulation""]",1800,"[""constructive algorithms"",""implementation"",""interactive""]",,,,,,,,,
1617-D2,"[""Modular Arithmetic"",""Simulation""]",2400,"[""constructive algorithms"",""implementation"",""interactive"",""math""]",,,,,,,,,
1617-E,"[""DFS"",""Graph Representation""]",2700,"[""dp"",""games"",""graphs"",""implementation"",""math"",""number theory"",""shortest paths"",""trees""]",,,,,,,,,
1623-A,"[""Brute Force Enumeration"",""Modular Arithmetic""]",800,"[""brute force"",""implementation"",""math""]",,,,,,,,,
1623-B,"[""Brute Force Enumeration""]",1100,"[""brute force"",""graphs"",""implementation"",""sortings""]",,,,,,,,,
1623-C,"[""Binary Search on Array"",""Greedy Sorting""]",1600,"[""binary search"",""greedy""]",,,,,,,,,
