student_id,weak_kcs,n_weak,weakest_5,related_kcs
user14710,Max Flow;Min Cut;Orientation Test;geometry;graph matchings,5,Min Cut;Orientation Test;geometry;graph matchings;Max Flow,Distance Between Points;Priority Queue;graphs
user14712,games,1,games;Longest Increasing Subsequence;geometry;Convex Hull;Orientation Test,combinatorics;math
user14718,,0,flows;geometry;Ordered Set;data structures;strings,
user14719,,0,Expected Value;probabilities;graphs;2D DP;dsu,
user14730,2-sat;Binary Search on Answer;Fenwick Tree;Max Flow;Tree DFS;graph matchings,6,graph matchings;2-sat;Fenwick Tree;Tree DFS;Binary Search on Answer,Binary Search on Array;DFS;Priority Queue;Strongly Connected Components;data structures;graphs;sortings
user14738,Dijkstra;Distance Between Points;Priority Queue;geometry;graph matchings;shortest paths,6,geometry;Distance Between Points;graph matchings;Priority Queue;shortest paths,Graph Representation;Queue;Stack;graphs;math
user14740,2-sat;BFS;Interval DP;Strongly Connected Components;bitmasks;brute force;flows;geometry;graphs;shortest paths,10,geometry;shortest paths;BFS;2-sat;Interval DP,2D DP;Graph Representation;implementation;math
user14746,BFS;Dijkstra;Knapsack;Max Flow;Topological Sort;flows;graph matchings;graphs;shortest paths,9,shortest paths;Dijkstra;BFS;graph matchings;graphs,2D DP;Connected Components;DFS;Graph Representation;Priority Queue
user14776,geometry;graph matchings,2,geometry;graph matchings;Distance Between Points;Interval DP;Bipartite Graph Check,
user14789,2D DP;geometry;graphs;trees,4,trees;2D DP;geometry;graphs;Distance Between Points,1D DP;data structures
user14796,,0,graph matchings;geometry;flows;DFS;Hash Map,
user14798,geometry,1,geometry;Line Intersection;Orientation Test;flows;Bipartite Graph Check,
user1480,Binary Lifting;Meet-in-the-middle;Ordered Set;hashing;string suffix structures;ternary search,6,hashing;ternary search;Meet-in-the-middle;string suffix structures;Ordered Set,Binary Search on Answer;Hash Map;Sparse Table;Tree DFS;binary search;brute force;data structures;dp;sortings;strings
user14826,Hash Map,1,Hash Map;data structures;Binary Search on Array;binary search;dp,data structures
user14827,Dijkstra;Tree DFS;geometry;graphs;shortest paths;string suffix structures;trees,7,trees;geometry;Tree DFS;shortest paths;string suffix structures,DFS;Graph Representation;Priority Queue;binary search;data structures;sortings;strings
user14835,Ordered Set;Priority Queue;String Matching;geometry;shortest paths;string suffix structures,6,String Matching;Ordered Set;Priority Queue;shortest paths;string suffix structures,Queue;Stack;binary search;data structures;graphs;sortings;strings
user14843,,0,Max Flow;flows;Binary Search on Answer;hashing;divide and conquer,
user14848,,0,graph matchings;Lazy Segment Tree;Max Flow;flows;geometry,
user14849,Distance Between Points;geometry,2,Distance Between Points;geometry;graph matchings;flows;Bipartite Graph Check,math
user1485,Bipartite Graph Check;Cycle Detection;Fenwick Tree;Hash Map;Ordered Set;Queue;flows;shortest paths;ternary search,9,flows;Fenwick Tree;Ordered Set;Cycle Detection;Bipartite Graph Check,BFS;Binary Search on Answer;DFS;Stack;data structures;graphs;sortings
user14870,divide and conquer;flows,2,divide and conquer;flows;Priority Queue;Segment Tree;shortest paths,dp;graphs;shortest paths
user14874,geometry;graph matchings,2,graph matchings;geometry;Convex Hull;Conditional Probability;Bipartite Graph Check,
user14877,string suffix structures,1,string suffix structures;graph matchings;Max Flow;Binary Search on Answer;flows,binary search;sortings;strings
user14878,,0,flows;graph matchings;Distance Between Points;geometry;shortest paths,
user14894,geometry,1,geometry;Polygon Area;graph matchings;Distance Between Points;Tree DFS,
user1490,Binary Search on Answer;Bitmask DP;Longest Increasing Subsequence;Priority Queue;Stack;binary search;divide and conquer;dsu;fft,9,divide and conquer;Priority Queue;Bitmask DP;Longest Increasing Subsequence;dsu,1D DP;Binary Search on Array;Queue;bitmasks;dp;graphs;sortings
user14906,binary search;data structures;geometry;hashing;strings;two pointers,6,hashing;binary search;two pointers;data structures;geometry,Hash Map;sortings
user14907,Binary Search on Answer;Binary Search on Array;binary search;shortest paths;trees,5,shortest paths;binary search;Binary Search on Answer;trees;Binary Search on Array,data structures;graphs;sortings
user14908,Distance Between Points;Line Intersection;Lowest Common Ancestor;dsu;geometry;trees,6,geometry;Line Intersection;Lowest Common Ancestor;dsu;trees,Orientation Test;Queue;Stack;Tree DFS;data structures;graphs;math
user1491,geometry,1,geometry;Convex Hull;flows;2-sat;Max Flow,
user14914,Bitmask Enumeration;Hash Map;chinese remainder theorem;games;geometry;interactive;string suffix structures;two pointers,8,chinese remainder theorem;geometry;games;Bitmask Enumeration;string suffix structures,Modular Arithmetic;Modular Inverse;Simulation;binary search;combinatorics;data structures;math;sortings;strings
user14918,,0,two pointers;Two Pointers on Sorted Array;trees;2D DP;data structures,
user1497,Tree DP,1,Tree DP;Max Flow;Distance Between Points;Cycle Detection;Strongly Connected Components,Tree DFS;dp
user1511,,0,graph matchings;flows;geometry;Polygon Area;2D DP,
user1523,Max Flow;graph matchings,2,graph matchings;Max Flow;Line Intersection;Orientation Test;2-sat,Priority Queue;graphs
user1526,geometry;graph matchings,2,geometry;graph matchings;Line Intersection;Polygon Area;2-sat,
user1531,DFS;graphs;hashing;trees,4,DFS;hashing;trees;graphs;geometry,Graph Representation;Hash Map;data structures;strings
user1534,,0,Priority Queue;flows;BFS;geometry;graphs,
user1551,graphs;trees,2,graphs;trees;combinatorics;probabilities;Tree DFS,data structures
user1553,,0,2-sat;Connected Components;graph matchings;flows;graphs,
user1554,geometry,1,geometry;Distance Between Points;graphs;Bipartite Graph Check;ternary search,
user1565,2D DP;geometry,2,geometry;2D DP;graph matchings;Meet-in-the-middle;Tree DP,1D DP
user1567,2D DP;Binary Search on Answer;Binary Search on Array;Bitmask Enumeration;Brute Force Enumeration;Hash Map;Longest Increasing Subsequence;Segment Tree;Tree DFS;Tree DP;Tree Diameter;binary search;bitmasks;brute force;combinatorics;constructive algorithms;data structures;divide and conquer;dp;flows;games;geometry;graphs;greedy;implementation;math;probabilities;shortest paths;trees;two pointers,30,shortest paths;divide and conquer;trees;Hash Map;Tree DP,1D DP;DFS;Recursion;sortings
user1607,,0,flows;geometry;Coordinate Compression;Bipartite Graph Check;Priority Queue,
user161,Brute Force Enumeration;Meet-in-the-middle;Segment Tree;binary search;bitmasks;brute force;data structures;dp;graphs;implementation;trees;two pointers,12,trees;binary search;dp;data structures;brute force,Recursion;math;sortings
user1615,,0,graph matchings;divide and conquer;shortest paths;dsu;graphs,
user1633,,0,brute force;implementation;Stack;graphs;Fenwick Tree,
user1647,Bitmask Enumeration;hashing;implementation;strings;ternary search;trees,6,trees;strings;ternary search;implementation;Bitmask Enumeration,Binary Search on Answer;Hash Map;data structures;graphs;math
user1650,dsu;ternary search,2,dsu;ternary search;Binary Search on Array;trees;graphs,Binary Search on Answer;Queue;Stack
user1654,Line Intersection;Orientation Test;geometry,3,Line Intersection;Orientation Test;geometry;Min Cut;Polygon Area,Distance Between Points
user1658,,0,2D DP;divide and conquer;flows;Interval DP;Max Flow,
user1666,divide and conquer;fft;flows,3,fft;flows;divide and conquer;ternary search;geometry,dp;graphs;shortest paths
user1672,1D DP;Interval DP;divide and conquer;dp;graph matchings,5,Interval DP;1D DP;divide and conquer;dp;graph matchings,2D DP;Recursion;brute force;data structures;graphs
user1679,geometry,1,geometry;string suffix structures;Polygon Area;ternary search;flows,
user1686,Max Flow;Orientation Test;geometry;graph matchings,4,geometry;graph matchings;Orientation Test;Max Flow;Line Intersection,Distance Between Points;Priority Queue;graphs
user1688,Distance Between Points;Max Flow;geometry;graph matchings,4,geometry;Distance Between Points;graph matchings;Max Flow;flows,Priority Queue;graphs;math
user1701,geometry;graph matchings,2,graph matchings;geometry;Orientation Test;interactive;Max Flow,
user1703,Dijkstra;Max Flow;graph matchings;shortest paths,4,graph matchings;Max Flow;Dijkstra;shortest paths;geometry,Graph Representation;Priority Queue;graphs
user1713,shortest paths;ternary search,2,shortest paths;ternary search;flows;Connected Components;Mo's Algorithm,Binary Search on Answer;graphs
user1722,Polygon Area;divide and conquer;flows;shortest paths,4,Polygon Area;shortest paths;divide and conquer;flows;Distance Between Points,Distance Between Points;dp;graphs
user1731,Binary Search on Array;binary search;chinese remainder theorem;data structures;games;graphs;interactive;shortest paths;trees,9,interactive;graphs;Binary Search on Array;binary search;trees,Modular Arithmetic;Modular Inverse;Simulation;combinatorics;math;sortings
user1734,Graph Representation;flows;geometry;shortest paths,4,Graph Representation;shortest paths;geometry;flows;Fenwick Tree,graphs
user1739,,0,geometry;hashing;Tree Diameter;Hash Map;Lazy Segment Tree,
user174,,0,Orientation Test;flows;dsu;2-sat;trees,
user1751,geometry,1,geometry;shortest paths;graphs;Stack;two pointers,
user1762,flows;geometry,2,geometry;flows;graph matchings;Polygon Area;Distance Between Points,graphs;shortest paths
user1769,hashing;string suffix structures,2,string suffix structures;hashing;geometry;Suffix Array;Sliding Window,Hash Map;binary search;sortings;strings
user1774,geometry;graph matchings,2,geometry;graph matchings;Min Cut;Distance Between Points;flows,
user1786,flows;trees,2,trees;flows;graphs;Max Flow;geometry,data structures;graphs;shortest paths
user1789,Orientation Test,1,Orientation Test;shortest paths;graphs;divide and conquer;Permutations,Distance Between Points
user179,geometry,1,geometry;Min Cut;graph matchings;Max Flow;2-sat,
user1790,Polygon Area;Priority Queue,2,Priority Queue;Polygon Area;Max Flow;Shortest Path in DAG;geometry,Distance Between Points;Queue;Stack
user1793,Binary Search on Array;geometry;graphs,3,Binary Search on Array;geometry;graphs;Prefix Function;Connected Components,sortings
user1809,,0,graphs;trees;Simulation;DFS;dsu,
user1825,Max Flow,1,Max Flow;Distance Between Points;Strongly Connected Components;Interval DP;graph matchings,Priority Queue;graphs
user1835,BFS;Binary Search on Array;flows;graphs;shortest paths,5,shortest paths;BFS;graphs;flows;Binary Search on Array,Graph Representation;sortings
user1847,flows;geometry;string suffix structures,3,string suffix structures;geometry;flows;Polygon Area;Distance Between Points,binary search;graphs;shortest paths;sortings;strings
user1859,Interval DP;Recursion;geometry;interactive;shortest paths,5,geometry;Interval DP;interactive;shortest paths;Recursion,2D DP;Simulation;data structures;graphs
user1864,binary search;divide and conquer,2,divide and conquer;binary search;graphs;trees;shortest paths,dp;graphs;sortings
user1867,,0,geometry;2-sat;Strongly Connected Components;Priority Queue;divide and conquer,
user1869,,0,geometry;Digit DP;Distance Between Points;flows;graph matchings,
user1871,Distance Between Points;Fast Exponentiation;geometry,3,geometry;Fast Exponentiation;Distance Between Points;Hash Map;Fenwick Tree,math
user1874,,0,shortest paths;graphs;two pointers;Binary Search on Answer;DP on DAG,
user1885,1D DP;Binary Search on Answer;Dijkstra;Hash Map;Modular Arithmetic;Prime Sieve;binary search;bitmasks;data structures;divide and conquer;graphs;number theory;shortest paths;trees,14,shortest paths;graphs;Dijkstra;trees;divide and conquer,Binary Search on Array;GCD;Graph Representation;Priority Queue;Recursion;brute force;dp;math;sortings
user189,dsu,1,dsu;Max Flow;Stack;flows;Binary Search on Answer,Queue;Stack
user1890,1D DP;Binary Search on Array;binary search;divide and conquer;trees,5,divide and conquer;trees;1D DP;Binary Search on Array;binary search,Recursion;data structures;dp;graphs;sortings
user1900,2-sat;flows,2,flows;2-sat;graph matchings;Convex Hull;Distance Between Points,Strongly Connected Components;graphs;shortest paths
user1910,,0,Hash Map;strings;graphs;dp;String Matching,
user1917,Priority Queue;shortest paths,2,Priority Queue;shortest paths;graph matchings;Simulation;graphs,Queue;Stack;graphs
user1926,Modular Arithmetic,1,Modular Arithmetic;geometry;Convex Hull;shortest paths;number theory,GCD
user193,dsu;trees,2,trees;dsu;divide and conquer;ternary search;flows,Queue;Stack;data structures;graphs
user1933,geometry,1,geometry;Line Intersection;graph matchings;Distance Between Points;Polygon Area,
user194,,0,graphs;Simulation;interactive;Greedy Sorting;sortings,
user1964,Hash Map;Interval DP;Priority Queue;geometry;shortest paths,5,Hash Map;geometry;shortest paths;Priority Queue;Interval DP,2D DP;Queue;Stack;data structures;graphs
user1966,Dijkstra;Max Flow;flows;geometry;shortest paths,5,Dijkstra;Max Flow;flows;shortest paths;geometry,Graph Representation;Priority Queue;graphs
user1970,,0,geometry;Distance Between Points;dsu;Fenwick Tree;graphs,
user198,Suffix Array;divide and conquer;geometry;hashing;string suffix structures,5,string suffix structures;divide and conquer;geometry;Suffix Array;hashing,Hash Map;String Matching;binary search;dp;graphs;sortings;strings
user1983,2D DP;Difference Array;Expected Value;Graph Representation;Priority Queue;Tree DFS;Tree DP;data structures;dp;probabilities;trees,11,probabilities;Tree DP;Expected Value;trees;Difference Array,1D DP;DFS;Queue;Recursion;Stack;brute force;combinatorics;graphs
user200,Hash Map;Tree DP,2,Tree DP;Hash Map;Fenwick Tree;flows;Meet-in-the-middle,Tree DFS;data structures;dp
user2001,2D DP;DFS;Distance Between Points;Line Intersection;Max Flow;Modular Arithmetic;Tree DFS;bitmasks;dp;flows;geometry;graph matchings;graphs;math,14,Line Intersection;Tree DFS;math;geometry;graph matchings,1D DP;GCD;Graph Representation;Orientation Test;Priority Queue;Recursion;brute force;data structures;shortest paths
user2003,,0,shortest paths;flows;Polygon Area;geometry;graphs,
user2011,Bipartite Graph Check;graph matchings;graphs,3,Bipartite Graph Check;graphs;graph matchings;divide and conquer;data structures,BFS;DFS
user2025,String Matching;Suffix Automaton;graphs;hashing;string suffix structures,5,string suffix structures;hashing;Suffix Automaton;String Matching;graphs,Hash Map;Z Algorithm;binary search;data structures;sortings;strings
